cnpj_basico;razao_social;natureza_juridica;qualificacao_responsavel;capital_social;porte_empresa;ente_federativo_responsavel
46236619;LOG 2 LOCACOES LTDA;2062;49;3300000.0;03;
46236969;M G PREMIUM LTDA;2062;49;4000000.0;03;
46237480;SANTOS & REIMANN LTDA;2062;49;13000000.0;03;
46239466;BARELLI PAGANELLI EMPREENDIMENTOS E PARTICIPACOES IMOBILIARIAS LTDA;2062;49;6581452.0;03;
46241381;TGV EMPREENDIMENTOS E PARTICIPACOES LTDA;2062;05;3600000.0;03;
46244989;GR8 HOTELARIA - ALUGUEL POR TEMPORADA LTDA.;2062;05;7066469.0;03;
46245724;LWA HOLDING E PARTICIPACOES SOCIETARIA LTDA;2062;49;5600000.0;03;
46245728;FWA HOLDING E PARTICIPACOES SOCIETARIA LTDA;2062;49;5600000.0;03;
46247529;MELLO & ALVES EMPREENDIMENTOS LTDA;2062;49;2500000.0;03;
46250953;THE PLACE EVENTOS LTDA;2062;05;3000000.0;03;
46254683;BOM TEMPO AGRONEGOCIOS LTDA;2062;49;10000000.0;03;
46256508;DXM - GESTAO & PRODUCOES LTDA.;2062;49;2150000.0;03;
46260509;AGROPECUARIA  GUIMARAES E  TAKAHAGASSI LTDA;2062;49;4000000.0;03;
46262901;PHOTON 4 ENERGY GROUP LTDA;2062;49;4500000.0;03;
46263489;A M ROCHA ADMINISTRADORA E AGRO PASTORIL LTDA;2062;49;3500000.0;03;
46263998;HADIMARC INCORPORACOES, CONSTRUCOES E PARTICIPACOES LTDA;2062;49;3050000.0;03;
46265235;28 PARTICIPACOES E NEGOCIOS LTDA;2062;49;7000000.0;03;
46265901;ABJ SERVICOS DE TELEATENDIMENTO LTDA;2062;49;10032093.0;03;
46267260;BRINCI PARTICIPACOES SOCIETARIAS LTDA;2062;05;4225000.0;03;
46267773;GL EMPREENDIMENTOS LTDA;2062;49;2860000.0;03;
46272780;AGRO K5 MULT SERVICE LTDA;2062;49;5800000.0;03;
46275055;JAMAD CABEDELO MADEIRAS E FERRAGENS LTDA;2062;49;3800000.0;03;
46277599;STARTS YOU LTDA;2062;49;5000000.0;03;
46278825;M R ADMINISTRADORA DE BENS LTDA;2062;49;5000000.0;03;
46287278;REALIZANDO SONHOS MARKETING DIGITAL - LTDA;2062;49;100000000.0;03;
46287969;NEXT * COMERCIO, DISTRIBUICAO, TRANSPORTES & SERVICOS LIMITADA.;2062;49;5000000.0;03;
46288042;OCEANO AZUL PATRIMONIAL LTDA;2062;49;2562178.0;03;
46290679;METALURGICA PIONEIRA LTDA;2062;49;2500000.0;03;
46291507;SWJT PARTICIPACOES LTDA;2062;49;2224788.0;03;
46293665;POSTO DE COMBUSTIVEL TRES IRMAOS LTDA;2062;49;5000000.0;03;
46294656;VELORUM SERVICOS LOCACOES DE VEICULOS MAQ E EQUIP. LTDA;2062;49;8100000.0;03;
46295725;E M K ADMINISTRADORA DE BENS LTDA;2062;49;3500000.0;03;
46297700;SAO MARCOS ADMINISTRADORA DE BENS LTDA;2062;49;12200000.0;03;
46298256;VILLA DOMINE ADMINISTRACAO E INCORPORACAO DE IMOVEIS LTDA;2062;49;2859120.0;03;
46298704;SP SERVICOS EM SAUDE LTDA;2062;49;5100000.0;03;
46299745;RHODIUM METALS CONSULTANCY DO BRASIL LIMITADA.;2062;49;10000000.0;03;
46301515;AGROPECUARIA MARIA NINA LTDA;2062;49;2510000.0;03;
46301623;46.301.623 LTDA;2062;49;999999999999.0;03;
46301667;46.301.667 LTDA;2062;49;999999999999.0;03;
46312135;DOCA ADMINISTRACAO DE BENS PROPRIOS LTDA;2062;49;2200000.0;03;
46313581;RICETTI - EMPREENDIMENTO E ADMINISTRACAO LTDA;2062;05;3000000.0;03;
46315368;PRIMAZIA PARTICIPACOES LTDA;2062;49;5130000.0;03;
46319159;MORATO PARTICIPACOES E FACTORING LTDA;2062;05;2280921.0;03;
46327227;AGROPECUARIA CRESCIUMAL LTDA;2062;05;3085800.0;03;
46327419;IMA - INSTITUTO DE RESSONANCIA MAGNETICA MEDICOS ASSOCIADOS LTDA;2062;49;6000000.0;03;
46336788;SWA HOLDING E PARTICIPACOES SOCIETARIA LTDA;2062;49;5600000.0;03;
46351601;CERSUL INTERNET LTDA;2062;05;3000000.0;03;
46355467;TRC-METALVARIOS ANDAIMES ESCORAS E FORMAS LTDA;2062;49;3290000.0;03;
46356203;OSNY COMERCIO DE CEREAIS E TRANSPORTES LTDA;2062;49;5000000.0;03;
46358274;JSS INVESTIMENTOS E PARTICIPACOES LTDA;2062;49;4000000.0;03;
46358930;NOVA ERA IGARATA INTERMEDIACOES IMOBILIARIAS SPE LTDA;2062;49;50000000.0;03;
46361645;BOM JESUS DO AGRONEGOCIO LTDA;2062;49;10000000.0;03;
46362399;PARANAIBA EMPREENDIMENTO IMOBILIARIO LTDA;2062;49;8255700.0;03;
46364002;HORIZON SERENA EMPREENDIMENTO IMOBILIARIO SPE LTDA.;2062;05;4400000.0;03;
46366374;DALFLEX CONSULTORIA E SERVICOS LTDA;2062;49;3000000.0;03;
46369849;LANTANA EMPREENDIMENTOS E COMERCIO LTDA;2062;49;17370365.0;03;
46382822;FORT MAIS COMERCIO LTDA;2062;49;4000000.0;03;
46383372;COMEXGRAN FERTILIZANTES LTDA;2062;49;4000000.0;03;
46387697;VALE DOURADO AGRO INDUSTRIA E COMERCIO LTDA;2062;49;15000000.0;03;
46401005;SISTEMA NACIONAL DE EMPRESTIMOS E FINANCIAMENTOS EMPRESA SIMPLES DE CREDITO LTDA;2062;49;100000000.0;03;
46401175;ARATAS EMPREENDIMENTO IMOBILIARIO SPE LTDA.;2062;49;4200000.0;03;
46401190;SANTIN COMERCIO E REPRESENTACOES LTDA;2062;49;50000000.0;03;
46404972;J T Y MADEIRAS E BIOMASSA LTDA;2062;49;2300000.0;03;
46407650;AJFR HOLDING LTDA.;2062;05;3360918.0;03;
46408231;BAMBOO EMPREENDIMENTOS LTDA;2062;49;15363582.0;03;
46410278;JBSM ADMINISTRADORA DE BENS LTDA;2062;49;8930432.0;03;
46410455;CAMAQUA EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;05;21046500.0;03;
46410466;S & DT COMERCIAL DE BOVINOS LTDA;2062;49;4580000.0;03;
46413014;HOLDING PATRIMONIAL BARREIRA FILHA LTDA;2062;49;8518926.0;03;
46413452;UNIFEST BRASIL ENTRETENIMENTO LTDA;2062;49;3000000.0;03;
46413709;GOETTEN & SETTER EMPREENDIMENTOS LTDA;2062;49;2300000.0;03;
46415434;VWA HOLDING E PARTICIPACOES SOCIETARIA LTDA;2062;49;22500000.0;03;
46423838;AGUIA HOLDING LTDA;2062;49;2800000.0;03;
46424035;DUNAS PARTICIPACOES E EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;05;3750000.0;03;
46426871;AMC ADMINISTRADORA DE IMOVEIS LTDA;2062;49;3500000.0;03;
46430033;GMC2A ADMINISTRADORA DE BENS LTDA;2062;49;3000000.0;03;
46430815;ARUA HOTEL LTDA;2062;49;2186208.12;03;
46431892;HUGOLI CONSULTORIA E SERVICOS LTDA;2062;49;3000000.0;03;
46432950;DELFLEX CONSULTORIA E SERVICOS LTDA;2062;49;3000000.0;03;
46433012;DALICE CONSULTORIA E SERVICOS LTDA;2062;49;3000000.0;03;
46433105;REALIZAR CONSULTORIA E SERVICOS LTDA;2062;49;3000000.0;03;
46433218;APEX CONSULTORIA E SERVICOS LTDA;2062;49;3000000.0;03;
46436455;LZ ADMINISTRADORA DE BENS LTDA;2062;49;3500000.0;03;
46439104;CONTINENTAL CONSTRUTORA E TERRAPLENAGEM LTDA;2062;49;2500000.0;03;
46439763;GWA HOLDING E PARTICIPACOES SOCIETARIA LTDA;2062;49;5600000.0;03;
46444409;AGROPECUARIA DROPPA LTDA;2062;49;2478000.0;03;
46448960;MAIS PHARMA REPRESENTACAO COMERCIO E DISTRIBUICAO LTDA;2062;49;5000000.0;03;
46449380;5M EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;7500000.0;03;
46456200;COLEGIO VITORIA LTDA;2062;49;2400000.0;03;
46459116;JLL SERVICOS E MANUTENCAO LTDA;2062;49;3000000.0;03;
46459209;F8 PRODUTORA DIGITAL LTDA;2062;49;2706950.0;03;
46461623;M.L.M ADMINISTRACAO DE BENS E PARTICIPACOES SPE LTDA;2062;49;2500000.0;03;
46466456;MDF GESTAO E PARTICIPACOES LTDA;2062;49;3282804.0;03;
46467224;TDS BIOMASSA LTDA;2062;49;2175000.0;03;
46469465;ITAPACURA CONSTRUCOES LTDA;2062;49;3000000.0;03;
46469469;CAPITUA COMERCIO E SERVICOS LTDA;2062;49;3000000.0;03;
46469470;SMARTCITY SERVICOS E CONSTRUCOES LTDA;2062;49;4000000.0;03;
46470964;WG TRANSPORTE EXECUTIVO E TURISMO LTDA;2062;49;120000000.0;03;
46471092;JURACY AGROPECUARIA LTDA;2062;49;27236796.0;03;
46471191;SUPERMERCADO SANTIAGO ALTA FLORESTA LTDA;2062;49;2005276.0;03;
46479092;NAPOLI EMPREENDIMENTOS LTDA;2062;49;2235451.0;03;
46480285;LEAO AGRONEGOCIOS LTDA;2062;49;10000000.0;03;
46481224;MUFLA EMPREENDIMENTOS E PARTICIPACOES LTDA;2062;49;3842600.0;03;
46490963;KSK MINERACAO & BUSINESS LIMITADA;2062;49;3000000.0;03;
46491697;JM ROSA EMPREENDIMENTO IMOBILIARIO SPE 1 LTDA;2062;05;2020000.0;03;
46492752;ATW EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;3000000.0;03;
46494630;GOLDIE HOLDING LTDA;2062;49;11834539.0;03;
46495749;SOUSA E SOUZA LTDA;2062;49;8550000.0;03;
46496999;H2 ENERGIAS RENOVAVEIS E IMPEX LTDA;2062;49;26500000.0;03;
46504384;IMPERIAL EMPREENDIMENTOS E PARTICIPACOES LTDA;2062;49;1209283600.0;03;
46511858;GAZARINI AGRONEGOCIOS LTDA;2062;49;8510000.0;03;
46514860;VDR ADMINISTRACAO DE BENS PROPRIOS LTDA;2062;49;2496275.0;03;
46516176;B&C EMPRESA SIMPLES DE CREDITO LIMITADA;2062;49;3012020.71;03;
46516681;2022 EMPREENDIMENTOS LTDA;2062;49;3500000.0;03;
46517332;S4 EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;8069000.0;03;
46517617;BASSO MESQUITA LTDA;2062;49;2264570.0;03;
46518150;TRANSARCO TRANSPORTADORA LTDA;2062;49;3000000.0;03;
46524270;BRUMALI COMERCIO VAREJISTA ATACADISTA E INTERMEDIACAO EM NEGOCIOS IMOBILIARIOS LTDA;2062;49;12827467.92;03;
46527431;SBG ASSET NO BRASIL LTDA;2062;49;100000000.0;03;
46530308;DEMACON CONSTRUTORA E INCORPORADORA LTDA;2062;49;2300000.0;03;
46534289;GRETA TRANSPORTADORA LTDA;2062;05;12719350.0;03;
46536783;TUPA EMPREENDIMENTOS LTDA;2062;05;2598000.0;03;
46539391;COMERCIAL E ADMINISTRADORA J B SANTOS LTDA;2062;49;5070000.0;03;
46539716;MAAJ - AGROPECUARIA LTDA;2062;49;4800000.0;03;
46541308;FAZENDAS LR KONAGESKI LTDA;2062;49;5566000.0;03;
46545300;LINDO VALE EMPREENDIMENTOS IMOBILIARIOS SPE LTDA;2062;49;2500000.0;03;
46545567;J. CAETANO LTDA;2062;49;28930000.0;03;
46548982;MORAIS & TROIAN NEGOCIOS RURAIS LTDA;2062;49;15722202.0;03;
46549431;TRIUNFO COMERCIO ATACADISTA  LTDA;2062;49;2350000.0;03;
46549629;JH SERVICOS E MANUTENCAO LTDA;2062;49;2800000.0;03;
46551521;FUTURE ESTATE INVESTMENTS LTDA;2062;49;11200000.0;03;
46553101;UFC COMERCIO DE DERIVADO DE PETROLEO LTDA;2062;49;5000000.0;03;
46556156;ENJOY JOALHERIA LTDA;2062;49;5000000.0;03;
46560026;DE LAGE LANDEN ASSESSORIA E COBRANCA LTDA;2062;49;2350000.0;03;
46561184;BST SERVICOS E SOLUCOES LTDA;2062;49;3000000.0;03;
46569339;A.S.A. AGROPECUARIA LTDA;2062;49;5000000.0;03;
46569532;M.MARZARI & CIA LTDA;2062;49;8654983.0;03;
46571511;LITORAL DISTRIB, COMERCIO E SERVICOS LTDA;2062;49;3600000.0;03;
46572431;BRABO & CAMPAGNA ADMINISTRACAO DE BENS PROPRIOS LTDA;2062;49;5076000.0;03;
46573074;DSC ADMINISTRACAO E PARTICIPACAO LTDA;2062;49;11100000.0;03;
46573128;TROTANOY PARTICIPACOES LTDA;2062;49;17066000.0;03;
46574348;TAYEB REFEICOES EXPRESS LTDA;2062;49;2500000.0;03;
46578189;MB TRANSPORTES LTDA;2062;49;5500000.0;03;
46580496;46.580.496 LTDA;2062;49;999999999999.0;03;
46583901;AGROPECUARIA MONTE SIAO LTDA;2062;49;5000000.0;03;
46584923;E.I.R SOLUCOES LTDA;2062;49;27563519.0;03;
46588132;CHASING ASSETS LTDA;2062;49;15000000.0;03;
46590277;N C HOLDING LTDA;2062;49;3368000.0;03;
46592065;LEBOLDT RESIDENCIAL SENIOR LTDA;2062;05;2100000.0;03;
46593746;ALMA MIA ADMINISTRACAO DE BENS LTDA;2062;49;7000000.0;03;
46594593;TORRES SERVICOS E PARTICIPACOES LTDA;2062;49;2369500.0;03;
46596610;ACR CONTRUTORA ENGENHARIA INCORPORADORA LTDA;2062;49;6000000.0;03;
46597848;LOJA KAVOD TAIPAS COM DE PROD ATACADO E VAREJO LTDA;2062;49;200000000.0;03;
46599614;JACOMO SERVICOS LTDA;2062;49;5124083.0;03;
46600580;JRSB PARTICIPACOES SOCIETARIAS E NEGOCIOS LTDA;2062;49;3899245.0;03;
46602423;LUTIA ASSESSORIA EMPRESARIAL LTDA;2062;49;2400000.0;03;
46605434;FIOS&CABOS - DISTRIBUIDORA E-COMMERCE LIMITADA.;2062;49;5000000.0;03;
46607745;NEXT SERVICOS TECNICOS LTDA;2062;49;3000000.0;03;
46608893;DUBAI PARK LAZER E TURISMO LTDA;2062;49;3000000.0;03;
46617610;BEATRIZ BELLO DE FARIA FIGUEIREDO & CIA LTDA;2062;49;2373846.0;03;
46621731;CAMBO RESIDENCE INCORPORACAO SPE LTDA;2062;05;4000000.0;03;
46624247;AGROPECUARIA IPE LTDA;2062;49;2368631.0;03;
46629521;SANTA RITA EMPREENDIMENTOS LTDA;2062;49;2180318.0;03;
46636788;A.D.V.F PARTICIPACOES LTDA;2062;49;2432000.0;03;
46639314;SIR ADMINISTRACAO E PARTICIPACAO LTDA;2062;49;2320000.0;03;
46642493;OPA HOFFMANN ADMINISTRADORA DE BENS LTDA;2062;49;2490000.0;03;
46651702;TATIANE ALMEIDA SHOWCOLATE LTDA;2062;49;150000000.0;03;
46652413;AGROPECUARIA AMARO LTDA;2062;49;5905000.0;03;
46653324;FAZENDA BRITO LTDA;2062;49;5000000.0;03;
46656611;SA.SOUL ADMINISTRACAO LTDA;2062;49;2500000.0;03;
46657643;ARTHANA ADMINISTRADORA DE IMOVEIS LTDA;2062;49;3000000.0;03;
46659665;CLICKSIN ADMINISTRACAO DE BENS PROPRIOS LTDA;2062;49;2217097.8;03;
46659819;GUARUANA TEXTIL LTDA;2062;49;2220000.0;03;
46666050;46.666.050 LTDA;2062;49;999999999999.0;03;
46666121;46.666.121 LTDA;2062;49;999999999999.0;03;
46670760;AGROPECUARIA PARANA LTDA;2062;49;9550000.0;03;
46672831;2V EMPREENDIMENTOS, NEGOCIOS E SERVICOS LTDA.;2062;49;4000000.0;03;
46678428;VALMAR EMPREENDIMENTOS LTDA;2062;49;5250000.0;03;
46683377;MARTINS E BRITO EMPREENDIMENTOS TURISTICOS LTDA;2062;49;3500000.0;03;
46684873;UNITY ADMINISTRACAO PATRIMONIAL LTDA;2062;49;6425000.0;03;
46686192;GAMA CONSTRUCOES CIVIS, ENGENHARIA E COMERCIO LTDA;2062;49;5000000.0;03;
46688128;ASENSE DAY MEDICAL LTDA;2062;49;3600000.0;03;
46689267;COOPBOMBEIROS SOCORRISTAS COMUNICACAO LTDA;2062;49;80000000.0;03;
46689364;ARAUJO E LIMA CONSTRUCAO E INCORPORACAO SPE LTDA;2062;49;10000000.0;03;
46695618;YAAY HOLDING LTDA;2062;49;3007657.0;03;
46698176;GTA CREDITO E PAGAMENTOS LTDA;2062;49;5000000.0;03;
46704080;J. GABRIEL LABORATORIO DE ANALISE DE SOLO E MINERIOS LTDA;2062;49;30000000.0;03;
46705887;PACTUM IMOVEIS LTDA.;2062;49;7725874.0;03;
46708635;GPX PARTICIPACAO LTDA;2062;49;4500000.0;03;
46708710;CONNECT SOLUCOES E CONSTRUCOES LTDA;2062;49;21500000.0;03;
46710879;VJV CONSULTORIA E CONSTRUCOES LTDA;2062;49;3000000.0;03;
46714536;GALVAO MINERACAO LTDA;2062;49;3000000.0;03;
46723283;TAVARES HOLDINGS LTDA;2062;49;5756981.0;03;
46727917;INDNET LTDA;2062;49;2326470.0;03;
46729591;F B R DISTRIBUIDORA E COMERCIO INPORTACAO E EXPORTACAO LTDA;2062;49;2500000.0;03;
46730998;SB ADMINISTRACAO DE BENS PROPRIOS LTDA.;2062;49;2687100.0;03;
46735002;NEXUS CONSTRUTORA LTDA;2062;49;7000000.0;03;
46739209;MELO PATRIMONIO LTDA;2062;49;3643860.0;03;
46740714;ECOMILHAS TECNOLOGIA LTDA;2062;49;3000000.0;03;
46741057;R K HOLDING LTDA;2062;05;3062704.0;03;
46744280;SOCIEDADE ADMIN AGRICOLA E COML SAO FRANC SAGRISA LTDA;2062;05;3800000.0;03;
46745101;DOM GEORGES COMERCIO DE JOIAS E SEMI JOIAS LTDA;2062;49;18708114.81;03;
46746574;PRECISA EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;5100000.0;03;
46747666;SWISSMEDICAL MEDICAMENTOS HOSPITALARES LTDA;2062;49;3000000.0;03;
46763742;TGE PARTICIPACOES E EMPREENDIMENTOS LTDA;2062;49;2790000.0;03;
46767772;GFC MODAS COMERCIO VAREJISTA DE ARTIGOS DE VESTUARIO E ACESSORIOS LTDA;2062;05;3225000.0;03;
46769222;INSTITUTO DE TRATAMENTO ENDOVASCULAR LTDA;2062;49;3067000.0;03;
46770166;NOVILHAO ATACADO DE CARNES LTDA;2062;49;4000000.0;03;
46772112;46.772.112 LTDA;2062;49;999999999999.0;03;
46774960;LIMA CEREALISTA LTDA;2062;49;10000000.0;03;
46775980;GUIQUE GESTAO PATRIMONIAL LTDA;2062;49;2225000.0;03;
46779491;AGROPECUARIA RAMOS LTDA;2062;49;10000000.0;03;
46783221;VERA CRUZ COMERCIO E LOCACAO DE IMOVEIS LTDA;2062;05;3177000.0;03;
46783301;ATL MODAS COMERCIO VAREJISTA DE ARTIGOS DE VESTUARIO E ACESSORIOS LTDA;2062;05;2880000.0;03;
46783710;TGPFINEX FINANCIAL ADVICES LTDA;2062;49;3000000.0;03;
46788437;JS ASSESSORIA E INTERMEDIACAO DE NEGOCIOS LTDA;2062;49;3000000.0;03;
46796853;JAGU EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;5000000.0;03;
46797918;TMA ADMINISTRADORA DE BENS LTDA;2062;49;4262589.0;03;
46798001;COLDEBELLA'S PARTICIPACOES LTDA.;2062;49;2417456.0;03;
46798867;AGROPECUARIA DE SOUZA THIMOTEO LTDA;2062;49;7700000.0;03;
46799221;INNI EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;05;3786000.0;03;
46799832;SERRA PRESTADORA DE SERVICOS, LOCACAO E COMERCIO LTDA;2062;49;3000000.0;03;
46802827;MAXX CONSTRUCOES E SERVICOS LTDA;2062;49;2500000.0;03;
46805640;BARELLA IMOVEIS LTDA;2062;49;2642650.0;03;
46812217;LATICINIOS SANTA LUIZA GOLD LTDA;2062;49;2400000.0;03;
46812526;CBRT PARTICIPACOES LTDA;2062;49;4300000.0;03;
46831972;SPARTAX CAPITAL & CO LTDA;2062;49;3000000.0;03;
46832777;GFM PATRIMONIAL E PARTICIPACOES LTDA;2062;49;5508778.0;03;
46838485;BLESSED IMPORTS CORPORATION LTDA;2062;49;3000000.0;03;
46840339;ADELE E ESTEVAM LTDA;2062;49;6831906.0;03;
46840611;D & M HOLDING LTDA;2062;05;12500000.0;03;
46847280;PORTAL ARCO DO TRIUNFO INCORPORADORA SPE LTDA;2062;49;15000000.0;03;
46849011;HOLDING VINHAL LTDA;2062;49;2025000.0;03;
46854562;FELICITA EMPREENDIMENTOS LTDA;2062;49;5172000.0;03;
46858026;CMX INTERMEDIACAO LTDA;2062;49;5700000.0;03;
46859148;BDM BOLSA DIGITAL DE MERCADORIAS BRASIL SERVICOS LTDA;2062;49;1000000000.0;03;
46859222;DNA BANK SERVICES AND TRADE LTDA;2062;49;1000000000.0;03;
46869413;R.A INTERMEDIACAO DE NEGOCIOS LTDA;2062;49;3000000.0;03;
46870849;LOTEADORA MANTRA SPE LTDA;2062;49;2300000.0;03;
46873801;ARF ADMINISTRADORA DE BENS PROPRIOS LTDA;2062;49;2704500.0;03;
46875232;MULTIMAX ATACADO DISTRIBUIDOR LTDA;2062;49;2300000.0;03;
46875660;RT TECNOLOGIA LTDA;2062;49;24000000.0;03;
46876214;UNIMED JOAO PESSOA DISTRIBUIDORA DE MEDICAMENTOS LTDA;2062;05;5000000.0;03;
46876308;MJ CARS SERVICOS LTDA;2062;49;4183562.0;03;
46883817;R3 FIBRA LTDA;2062;49;2294943.0;03;
46887439;JUANIN AGRO E NEGOCIO LTDA;2062;49;40000000.0;03;
46888975;L. DE A. FERNANDES;2135;50;150000000.0;03;
46889288;JBAA EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;3999999.0;03;
46890138;POSTO DE COLETA SAO JUDAS TADEU LTDA;2062;49;2800000.0;03;
46892117;MC DE LIMA AGENCIAMENTOS DE SERVICOS E NEGOCIOS LTDA;2062;49;3000000.0;03;
46896635;COP 30 PAVIMENTACAO E CONSTRUCAO LTDA;2062;05;7500000.0;03;
46898603;FAZENDA PRIMAVERA LTDA;2062;49;4074098.39;03;
46900461;ABE HOLDING LTDA;2062;49;10407004.0;03;
46901649;MC DE LIMA AGENCIAMENTOS DE SERVICOS E NEGOCIOS LTDA;2062;49;3000000.0;03;
46907418;ONYX BANK OF BUSINESS LTDA;2062;49;3000000.0;03;
46909696;SS SOLUTIONS INTERMEDIACAO DE NEGOCIOS LTDA;2062;49;3000000.0;03;
46916713;46.916.713 LTDA;2062;49;999999999999.0;03;
46918279;GCRJ FILIPPSEN ALIMENTOS LTDA;2062;49;4500000.0;03;
46919178;STEP 44 ADMINISTRACAO E PARTICIPACOES LTDA;2062;49;9250000.0;03;
46919196;TRF ADMINISTRACAO DE BENS PROPRIOS LTDA;2062;49;2700000.0;03;
46923182;ECOFLOREST SERVICE SPE LTDA;2062;05;2100000.0;03;
46926653;ARAGUAIA LTDA;2062;49;2900000.0;03;
46932531;RR PARTICIPACOES LTDA;2062;49;3540001.0;03;
46935501;M. V. OLIVEIRA MACEDO LTDA;2062;49;8000000.0;03;
46938751;EMPREENDIMENTOS D'PAULA LTDA;2062;05;53446344.0;03;
46939354;LAZARUS ADMINISTRACAO E PARTICIPACOES LTDA;2062;49;11375549.0;03;
46943164;RFA DREBES CONSULTORIA EMPRESARIAL LTDA.;2062;49;3510000.0;03;
46944010;SPE AM CIDADE ALPHA EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;05;2300000.0;03;
46946741;PRE-MS INDUSTRIA E FABRICACAO LTDA;2062;49;2500000.0;03;
46951723;VBS EMPREENDIMENTOS LTDA;2062;49;11000000.0;03;
46952280;WM INTERMEDIACOES FINANCEIRAS LTDA;2062;49;10000000.0;03;
46952851;SSA EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;2817940.0;03;
46956319;CORES EMPREENDIMENTOS LTDA;2062;49;2654000.0;03;
46956402;CREDIMAIS RN BRASIL LTDA;2062;49;5000000.0;03;
46957630;AGROPECUARIA 4 IRMAOS LTDA;2062;49;2612018.0;03;
46961423;CELERE TECNOLOGIA E ASSESSORIA EM SAUDE PUBLICA E PRIVADA LTDA;2062;49;4100000.0;03;
46965255;INFINITY OCEAN IMPORTADORA E EXPORTADORA LTDA;2062;49;4000000.0;03;
46965859;LISAJAN PARTICIPACOES LTDA;2062;49;5000000.0;03;
46971721;GUERRA E GUERRA IMOVEIS LTDA;2062;49;4585417.0;03;
46974143;TELEFINO TELECOMUNICACOES E ELETRIFICACAO LTDA;2062;49;4300000.0;03;
46976605;VOLTIO INDUSTRIA DO BRASIL LTDA;2062;49;2150000.0;03;
46981438;CABE COMPRA E VENDA DE IMOVEIS LTDA;2062;49;2075500.0;03;
46983412;VIEIRA & FIGUEIREDO HOLDING E PARTICIPACOES LTDA;2062;49;2082000.0;03;
46991950;PRODIMAGEM - CLINICA DE DIAGNOSTICO VETERINARIO LTDA;2062;05;5000000.0;03;
46997166;B. O. S. ADMINISTRACAO DE BENS LTDA;2062;49;4400000.0;03;
47007384;AGROPECUARIA CANTA GALO LTDA;2062;49;15895085.0;03;
47007678;AGC EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;5280000.0;03;
47011116;RUTCHA LTDA;2062;49;2470468.0;03;
47012135;CONCORD TRANSPORTADORA LTDA;2062;49;50000000.0;03;
47025412;NASCENTES DA PALMEIRINHA EMPREENDIMENTOS TURISTICOS LTDA;2062;49;2269000.0;03;
47026710;CIAN CONSTRUTORA, EMPREENDIMENTOS E PARTICIPACOES LTDA;2062;49;11756297.0;03;
47027563;BEVROCK BEVERAGE LTDA;2062;49;2250000.0;03;
47028174;MORAIS E GOMES EMPREITEIRA LTDA;2062;49;2100000.0;03;
47029620;A.S. MONTESE CONSTRUCOES SPE LTDA;2062;05;3000000.0;03;
47031912;G4 INDUSTRIA DE LAMINADOS E PERFILADOS DE ACO LTDA;2062;49;3000000.0;03;
47035006;LASERCO2 LTDA;2062;49;10000000.0;03;
47036233;STORIES ODONTOLOGIA SO PAULO LTDA;2062;49;100000000.0;03;
47037887;RCS ADMINISTRADORA DE BENS PROPRIOS LTDA;2062;49;4206000.0;03;
47039846;47.039.846 LTDA;2062;49;999999999999.0;03;
47047936;RE DERMACENTER LTDA;2062;49;2300000.0;03;
47060049;3C ADMINISTRADORA LTDA;2062;49;2749502.0;03;
47061699;JNB CONSTRUCOES E SERVICOS LTDA;2062;49;14000000.0;03;
47061820;AF&S4 EMPREENDIMENTOS E PARTICIPACOES LTDA;2062;49;16650000.0;03;
47066838;SAP AGRICULTURA LTDA;2062;49;2447092.0;03;
47070419;STEFANELLO AGROPECUARIA LTDA;2062;49;52560000.0;03;
47072763;ENGEMAD ENGENHARIA LTDA;2062;49;4270000.0;03;
47074618;BAASTECH LTDA;2062;49;32000000.0;03;
47075222;TOUREIROFARMA ATACADISTA LTDA;2062;05;5000000.0;03;
47078630;D.G.A CONSTRUTORA, PARTICIPACOES E CONSULTORIA IMOBILIARIAS LTDA;2062;49;40700000.0;03;
47079796;MURBACH ADMINISTRACAO E PARTICIPACOES LTDA;2062;49;3288389.0;03;
47080441;ESCADA EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;3000000.0;03;
47082950;PEDRO PAULO SILVINO COELHO;2135;50;999999999999.0;03;
47091815;REIS SOFTW LTDA;2062;49;10000000.0;03;
47092316;47.092.316 LTDA;2062;49;999999999999.0;03;
47098525;47.098.525 LTDA;2062;49;999999999999.0;03;
47098610;VGN ADMINISTRADORA DE BENS LTDA;2062;49;8000000.0;03;
47099868;BMS INVEST LTDA;2062;05;4543364.58;03;
47101049;FIACAO SAO JOAO LTDA;2062;49;6000000.0;03;
47101687;REDENTOR AMBIENTAL LTDA;2062;49;5000000.0;03;
